Sample rate: 9400 Hz
Time(s),Amplitude
3.419148936170212760e+00,1.120000000000000000e+02
3.419255319148936323e+00,1.080000000000000000e+02
3.419361702127659441e+00,1.110000000000000000e+02
3.419468085106383004e+00,1.150000000000000000e+02
3.419574468085106567e+00,1.140000000000000000e+02
3.419680851063829685e+00,1.120000000000000000e+02
3.419787234042553248e+00,1.090000000000000000e+02
3.419893617021276810e+00,1.120000000000000000e+02
3.419999999999999929e+00,1.140000000000000000e+02
3.420106382978723492e+00,1.130000000000000000e+02
3.420212765957446610e+00,1.140000000000000000e+02
3.420319148936170173e+00,1.170000000000000000e+02
3.420425531914893735e+00,1.180000000000000000e+02
3.420531914893616854e+00,1.190000000000000000e+02
3.420638297872340416e+00,1.170000000000000000e+02
3.420744680851063979e+00,1.160000000000000000e+02
3.420851063829787098e+00,1.180000000000000000e+02
3.420957446808510660e+00,1.200000000000000000e+02
3.421063829787234223e+00,1.200000000000000000e+02
3.421170212765957341e+00,1.240000000000000000e+02
3.421276595744680904e+00,1.170000000000000000e+02
3.421382978723404467e+00,1.090000000000000000e+02
3.421489361702127585e+00,1.090000000000000000e+02
3.421595744680851148e+00,1.060000000000000000e+02
3.421702127659574266e+00,9.500000000000000000e+01
3.421808510638297829e+00,9.000000000000000000e+01
3.421914893617021391e+00,9.000000000000000000e+01
3.422021276595744510e+00,9.300000000000000000e+01
3.422127659574468073e+00,9.500000000000000000e+01
3.422234042553191635e+00,9.900000000000000000e+01
3.422340425531914754e+00,1.020000000000000000e+02
3.422446808510638316e+00,1.070000000000000000e+02
3.422553191489361879e+00,1.140000000000000000e+02
3.422659574468084998e+00,1.190000000000000000e+02
3.422765957446808560e+00,1.250000000000000000e+02
3.422872340425532123e+00,1.280000000000000000e+02
3.422978723404255241e+00,1.310000000000000000e+02
3.423085106382978804e+00,1.320000000000000000e+02
3.423191489361701922e+00,1.310000000000000000e+02
3.423297872340425485e+00,1.240000000000000000e+02
3.423404255319149048e+00,1.200000000000000000e+02
3.423510638297872166e+00,1.160000000000000000e+02
3.423617021276595729e+00,1.140000000000000000e+02
3.423723404255319291e+00,1.120000000000000000e+02
3.423829787234042410e+00,1.140000000000000000e+02
3.423936170212765973e+00,1.160000000000000000e+02
3.424042553191489535e+00,1.170000000000000000e+02
3.424148936170212654e+00,1.180000000000000000e+02
3.424255319148936216e+00,1.220000000000000000e+02
3.424361702127659779e+00,1.270000000000000000e+02
3.424468085106382897e+00,1.300000000000000000e+02
3.424574468085106460e+00,1.330000000000000000e+02
3.424680851063829579e+00,1.330000000000000000e+02
3.424787234042553141e+00,1.330000000000000000e+02
3.424893617021276704e+00,1.330000000000000000e+02
3.424999999999999822e+00,1.310000000000000000e+02
3.425106382978723385e+00,1.280000000000000000e+02
3.425212765957446948e+00,1.360000000000000000e+02
3.425319148936170066e+00,1.470000000000000000e+02
3.425425531914893629e+00,1.410000000000000000e+02
3.425531914893617191e+00,1.420000000000000000e+02
3.425638297872340310e+00,1.470000000000000000e+02
3.425744680851063872e+00,1.460000000000000000e+02
3.425851063829787435e+00,1.410000000000000000e+02
3.425957446808510554e+00,1.390000000000000000e+02
3.426063829787234116e+00,1.400000000000000000e+02
3.426170212765957235e+00,1.410000000000000000e+02
3.426276595744680797e+00,1.390000000000000000e+02
3.426382978723404360e+00,1.400000000000000000e+02
3.426489361702127479e+00,1.380000000000000000e+02
3.426595744680851041e+00,1.400000000000000000e+02
3.426702127659574604e+00,1.450000000000000000e+02
3.426808510638297722e+00,1.460000000000000000e+02
3.426914893617021285e+00,1.430000000000000000e+02
3.427021276595744848e+00,1.420000000000000000e+02
3.427127659574467966e+00,1.430000000000000000e+02
3.427234042553191529e+00,1.400000000000000000e+02
3.427340425531915091e+00,1.320000000000000000e+02
3.427446808510638210e+00,1.230000000000000000e+02
3.427553191489361772e+00,1.200000000000000000e+02
3.427659574468084891e+00,1.190000000000000000e+02
3.427765957446808454e+00,1.150000000000000000e+02
3.427872340425532016e+00,1.090000000000000000e+02
3.427978723404255135e+00,1.040000000000000000e+02
3.428085106382978697e+00,1.040000000000000000e+02
3.428191489361702260e+00,1.060000000000000000e+02
3.428297872340425378e+00,1.060000000000000000e+02
3.428404255319148941e+00,1.100000000000000000e+02
3.428510638297872504e+00,1.190000000000000000e+02
3.428617021276595622e+00,1.260000000000000000e+02
3.428723404255319185e+00,1.260000000000000000e+02
3.428829787234042747e+00,1.260000000000000000e+02
3.428936170212765866e+00,1.270000000000000000e+02
3.429042553191489429e+00,1.270000000000000000e+02
3.429148936170212547e+00,1.250000000000000000e+02
3.429255319148936110e+00,1.240000000000000000e+02
3.429361702127659672e+00,1.310000000000000000e+02
3.429468085106382791e+00,1.290000000000000000e+02
3.429574468085106353e+00,1.170000000000000000e+02
3.429680851063829916e+00,1.180000000000000000e+02
3.429787234042553035e+00,1.190000000000000000e+02
3.429893617021276597e+00,1.150000000000000000e+02
3.430000000000000160e+00,1.100000000000000000e+02
3.430106382978723278e+00,1.100000000000000000e+02
3.430212765957446841e+00,1.100000000000000000e+02
3.430319148936170404e+00,1.060000000000000000e+02
3.430425531914893522e+00,1.020000000000000000e+02
3.430531914893617085e+00,1.000000000000000000e+02
3.430638297872340647e+00,9.800000000000000000e+01
3.430744680851063766e+00,9.700000000000000000e+01
3.430851063829787329e+00,9.600000000000000000e+01
3.430957446808510447e+00,9.700000000000000000e+01
3.431063829787234010e+00,9.600000000000000000e+01
3.431170212765957572e+00,1.010000000000000000e+02
3.431276595744680691e+00,1.050000000000000000e+02
3.431382978723404253e+00,1.050000000000000000e+02
3.431489361702127816e+00,1.040000000000000000e+02
3.431595744680850935e+00,1.030000000000000000e+02
3.431702127659574497e+00,1.040000000000000000e+02
3.431808510638298060e+00,1.030000000000000000e+02
3.431914893617021178e+00,1.020000000000000000e+02
3.432021276595744741e+00,1.030000000000000000e+02
3.432127659574468304e+00,1.040000000000000000e+02
3.432234042553191422e+00,1.060000000000000000e+02
3.432340425531914985e+00,1.090000000000000000e+02
3.432446808510638103e+00,1.120000000000000000e+02
3.432553191489361666e+00,1.130000000000000000e+02
3.432659574468085228e+00,1.140000000000000000e+02
3.432765957446808347e+00,1.110000000000000000e+02
3.432872340425531910e+00,1.110000000000000000e+02
3.432978723404255472e+00,1.130000000000000000e+02
3.433085106382978591e+00,1.180000000000000000e+02
3.433191489361702153e+00,1.160000000000000000e+02
3.433297872340425716e+00,1.190000000000000000e+02
3.433404255319148835e+00,1.290000000000000000e+02
3.433510638297872397e+00,1.250000000000000000e+02
3.433617021276595960e+00,1.250000000000000000e+02
3.433723404255319078e+00,1.250000000000000000e+02
3.433829787234042641e+00,1.310000000000000000e+02
3.433936170212765759e+00,1.300000000000000000e+02
3.434042553191489322e+00,1.210000000000000000e+02
3.434148936170212885e+00,1.140000000000000000e+02
3.434255319148936003e+00,1.130000000000000000e+02
3.434361702127659566e+00,1.160000000000000000e+02
3.434468085106383128e+00,1.160000000000000000e+02
3.434574468085106247e+00,1.200000000000000000e+02
3.434680851063829810e+00,1.210000000000000000e+02
3.434787234042553372e+00,1.230000000000000000e+02
3.434893617021276491e+00,1.290000000000000000e+02
3.435000000000000053e+00,1.320000000000000000e+02
3.435106382978723616e+00,1.310000000000000000e+02
3.435212765957446734e+00,1.310000000000000000e+02
3.435319148936170297e+00,1.320000000000000000e+02
3.435425531914893416e+00,1.300000000000000000e+02
3.435531914893616978e+00,1.280000000000000000e+02
3.435638297872340541e+00,1.230000000000000000e+02
3.435744680851063659e+00,1.220000000000000000e+02
3.435851063829787222e+00,1.210000000000000000e+02
3.435957446808510785e+00,1.190000000000000000e+02
3.436063829787233903e+00,1.150000000000000000e+02
3.436170212765957466e+00,1.120000000000000000e+02
3.436276595744681028e+00,1.100000000000000000e+02
3.436382978723404147e+00,1.100000000000000000e+02
3.436489361702127709e+00,1.090000000000000000e+02
3.436595744680851272e+00,1.070000000000000000e+02
3.436702127659574391e+00,1.100000000000000000e+02
3.436808510638297953e+00,1.130000000000000000e+02
3.436914893617021072e+00,1.120000000000000000e+02
3.437021276595744634e+00,1.080000000000000000e+02
3.437127659574468197e+00,1.060000000000000000e+02
3.437234042553191316e+00,1.080000000000000000e+02
3.437340425531914878e+00,1.100000000000000000e+02
3.437446808510638441e+00,1.220000000000000000e+02
3.437553191489361559e+00,1.240000000000000000e+02
3.437659574468085122e+00,1.180000000000000000e+02
3.437765957446808684e+00,1.260000000000000000e+02
3.437872340425531803e+00,1.280000000000000000e+02
3.437978723404255366e+00,1.250000000000000000e+02
3.438085106382978928e+00,1.190000000000000000e+02
3.438191489361702047e+00,1.160000000000000000e+02
3.438297872340425609e+00,1.150000000000000000e+02
3.438404255319148728e+00,1.150000000000000000e+02
3.438510638297872291e+00,1.120000000000000000e+02
3.438617021276595853e+00,1.080000000000000000e+02
3.438723404255318972e+00,1.060000000000000000e+02
3.438829787234042534e+00,1.040000000000000000e+02
3.438936170212766097e+00,1.100000000000000000e+02
3.439042553191489215e+00,1.130000000000000000e+02
3.439148936170212778e+00,1.160000000000000000e+02
3.439255319148936341e+00,1.160000000000000000e+02
3.439361702127659459e+00,1.200000000000000000e+02
3.439468085106383022e+00,1.210000000000000000e+02
3.439574468085106584e+00,1.170000000000000000e+02
3.439680851063829703e+00,1.110000000000000000e+02
3.439787234042553266e+00,1.090000000000000000e+02
3.439893617021276384e+00,1.060000000000000000e+02
3.439999999999999947e+00,9.900000000000000000e+01
3.440106382978723509e+00,9.200000000000000000e+01
3.440212765957446628e+00,9.400000000000000000e+01
3.440319148936170190e+00,9.500000000000000000e+01
3.440425531914893753e+00,9.500000000000000000e+01
3.440531914893616872e+00,9.900000000000000000e+01
3.440638297872340434e+00,1.050000000000000000e+02
3.440744680851063997e+00,1.100000000000000000e+02
3.440851063829787115e+00,1.130000000000000000e+02
3.440957446808510678e+00,1.150000000000000000e+02
3.441063829787234241e+00,1.170000000000000000e+02
3.441170212765957359e+00,1.200000000000000000e+02
3.441276595744680922e+00,1.220000000000000000e+02
3.441382978723404040e+00,1.220000000000000000e+02
3.441489361702127603e+00,1.270000000000000000e+02
3.441595744680851165e+00,1.350000000000000000e+02
3.441702127659574284e+00,1.260000000000000000e+02
3.441808510638297847e+00,1.240000000000000000e+02
3.441914893617021409e+00,1.270000000000000000e+02
3.442021276595744528e+00,1.260000000000000000e+02
3.442127659574468090e+00,1.220000000000000000e+02
3.442234042553191653e+00,1.190000000000000000e+02
3.442340425531914772e+00,1.190000000000000000e+02
3.442446808510638334e+00,1.190000000000000000e+02
3.442553191489361897e+00,1.180000000000000000e+02
3.442659574468085015e+00,1.160000000000000000e+02
3.442765957446808578e+00,1.180000000000000000e+02
3.442872340425531696e+00,1.210000000000000000e+02
3.442978723404255259e+00,1.230000000000000000e+02
3.443085106382978822e+00,1.260000000000000000e+02
3.443191489361701940e+00,1.270000000000000000e+02
3.443297872340425503e+00,1.240000000000000000e+02
3.443404255319149065e+00,1.250000000000000000e+02
3.443510638297872184e+00,1.310000000000000000e+02
3.443617021276595747e+00,1.350000000000000000e+02
3.443723404255319309e+00,1.360000000000000000e+02
3.443829787234042428e+00,1.360000000000000000e+02
3.443936170212765990e+00,1.380000000000000000e+02
3.444042553191489553e+00,1.400000000000000000e+02
3.444148936170212671e+00,1.370000000000000000e+02
3.444255319148936234e+00,1.360000000000000000e+02
3.444361702127659353e+00,1.380000000000000000e+02
3.444468085106382915e+00,1.380000000000000000e+02
3.444574468085106478e+00,1.400000000000000000e+02
3.444680851063829596e+00,1.410000000000000000e+02
3.444787234042553159e+00,1.440000000000000000e+02
3.444893617021276722e+00,1.480000000000000000e+02
3.444999999999999840e+00,1.480000000000000000e+02
3.445106382978723403e+00,1.440000000000000000e+02
3.445212765957446965e+00,1.400000000000000000e+02
3.445319148936170084e+00,1.400000000000000000e+02
3.445425531914893647e+00,1.360000000000000000e+02
3.445531914893617209e+00,1.320000000000000000e+02
3.445638297872340328e+00,1.380000000000000000e+02
3.445744680851063890e+00,1.370000000000000000e+02
3.445851063829787453e+00,1.260000000000000000e+02
3.445957446808510571e+00,1.290000000000000000e+02
3.446063829787234134e+00,1.290000000000000000e+02
3.446170212765957253e+00,1.210000000000000000e+02
3.446276595744680815e+00,1.120000000000000000e+02
3.446382978723404378e+00,1.100000000000000000e+02
3.446489361702127496e+00,1.100000000000000000e+02
3.446595744680851059e+00,1.100000000000000000e+02
3.446702127659574622e+00,1.100000000000000000e+02
3.446808510638297740e+00,1.150000000000000000e+02
3.446914893617021303e+00,1.180000000000000000e+02
3.447021276595744865e+00,1.190000000000000000e+02
3.447127659574467984e+00,1.230000000000000000e+02
3.447234042553191546e+00,1.260000000000000000e+02
3.447340425531915109e+00,1.270000000000000000e+02
3.447446808510638228e+00,1.240000000000000000e+02
3.447553191489361790e+00,1.250000000000000000e+02
3.447659574468084909e+00,1.240000000000000000e+02
3.447765957446808471e+00,1.190000000000000000e+02
3.447872340425532034e+00,1.130000000000000000e+02
3.447978723404255152e+00,1.130000000000000000e+02
3.448085106382978715e+00,1.150000000000000000e+02
3.448191489361702278e+00,1.110000000000000000e+02
3.448297872340425396e+00,1.080000000000000000e+02
3.448404255319148959e+00,1.090000000000000000e+02
3.448510638297872521e+00,1.080000000000000000e+02
3.448617021276595640e+00,1.080000000000000000e+02
3.448723404255319203e+00,1.080000000000000000e+02
3.448829787234042765e+00,1.090000000000000000e+02
3.448936170212765884e+00,1.090000000000000000e+02
3.449042553191489446e+00,1.070000000000000000e+02
3.449148936170212565e+00,1.020000000000000000e+02
3.449255319148936128e+00,9.800000000000000000e+01
3.449361702127659690e+00,9.800000000000000000e+01
3.449468085106382809e+00,9.800000000000000000e+01
3.449574468085106371e+00,9.600000000000000000e+01
3.449680851063829934e+00,1.010000000000000000e+02
3.449787234042553052e+00,1.140000000000000000e+02
3.449893617021276615e+00,1.110000000000000000e+02
3.450000000000000178e+00,1.070000000000000000e+02
3.450106382978723296e+00,1.140000000000000000e+02
3.450212765957446859e+00,1.160000000000000000e+02
3.450319148936170421e+00,1.120000000000000000e+02
3.450425531914893540e+00,1.090000000000000000e+02
3.450531914893617103e+00,1.090000000000000000e+02
3.450638297872340221e+00,1.090000000000000000e+02
3.450744680851063784e+00,1.080000000000000000e+02
3.450851063829787346e+00,1.100000000000000000e+02
3.450957446808510465e+00,1.090000000000000000e+02
3.451063829787234027e+00,1.090000000000000000e+02
3.451170212765957590e+00,1.130000000000000000e+02
3.451276595744680709e+00,1.150000000000000000e+02
3.451382978723404271e+00,1.190000000000000000e+02
3.451489361702127834e+00,1.180000000000000000e+02
3.451595744680850952e+00,1.130000000000000000e+02
3.451702127659574515e+00,1.150000000000000000e+02
3.451808510638298078e+00,1.180000000000000000e+02
3.451914893617021196e+00,1.190000000000000000e+02
3.452021276595744759e+00,1.180000000000000000e+02
3.452127659574467877e+00,1.170000000000000000e+02
3.452234042553191440e+00,1.150000000000000000e+02
3.452340425531915002e+00,1.090000000000000000e+02
3.452446808510638121e+00,1.040000000000000000e+02
3.452553191489361684e+00,1.050000000000000000e+02
3.452659574468085246e+00,1.110000000000000000e+02
3.452765957446808365e+00,1.170000000000000000e+02
3.452872340425531927e+00,1.210000000000000000e+02
3.452978723404255490e+00,1.240000000000000000e+02
3.453085106382978609e+00,1.300000000000000000e+02
3.453191489361702171e+00,1.350000000000000000e+02
3.453297872340425734e+00,1.340000000000000000e+02
3.453404255319148852e+00,1.310000000000000000e+02
3.453510638297872415e+00,1.300000000000000000e+02
3.453617021276595533e+00,1.280000000000000000e+02
3.453723404255319096e+00,1.270000000000000000e+02
3.453829787234042659e+00,1.340000000000000000e+02
3.453936170212765777e+00,1.390000000000000000e+02
3.454042553191489340e+00,1.290000000000000000e+02
3.454148936170212902e+00,1.300000000000000000e+02
3.454255319148936021e+00,1.330000000000000000e+02
3.454361702127659584e+00,1.300000000000000000e+02
3.454468085106383146e+00,1.210000000000000000e+02
3.454574468085106265e+00,1.170000000000000000e+02
3.454680851063829827e+00,1.150000000000000000e+02
3.454787234042553390e+00,1.150000000000000000e+02
3.454893617021276508e+00,1.110000000000000000e+02
3.455000000000000071e+00,1.130000000000000000e+02
3.455106382978723190e+00,1.130000000000000000e+02
3.455212765957446752e+00,1.110000000000000000e+02
3.455319148936170315e+00,1.120000000000000000e+02
3.455425531914893433e+00,1.120000000000000000e+02
3.455531914893616996e+00,1.110000000000000000e+02
3.455638297872340559e+00,1.120000000000000000e+02
3.455744680851063677e+00,1.120000000000000000e+02
3.455851063829787240e+00,1.140000000000000000e+02
3.455957446808510802e+00,1.140000000000000000e+02
3.456063829787233921e+00,1.130000000000000000e+02
3.456170212765957483e+00,1.130000000000000000e+02
3.456276595744681046e+00,1.140000000000000000e+02
3.456382978723404165e+00,1.140000000000000000e+02
3.456489361702127727e+00,1.100000000000000000e+02
3.456595744680850846e+00,1.080000000000000000e+02
3.456702127659574408e+00,1.060000000000000000e+02
3.456808510638297971e+00,1.060000000000000000e+02
3.456914893617021090e+00,1.070000000000000000e+02
3.457021276595744652e+00,1.070000000000000000e+02
3.457127659574468215e+00,1.090000000000000000e+02
3.457234042553191333e+00,1.150000000000000000e+02
3.457340425531914896e+00,1.170000000000000000e+02
3.457446808510638459e+00,1.160000000000000000e+02
3.457553191489361577e+00,1.160000000000000000e+02
3.457659574468085140e+00,1.170000000000000000e+02
3.457765957446808702e+00,1.170000000000000000e+02
3.457872340425531821e+00,1.130000000000000000e+02
3.457978723404255383e+00,1.210000000000000000e+02
3.458085106382978502e+00,1.200000000000000000e+02
3.458191489361702065e+00,1.080000000000000000e+02
3.458297872340425627e+00,1.080000000000000000e+02
3.458404255319148746e+00,1.070000000000000000e+02
3.458510638297872308e+00,1.040000000000000000e+02
3.458617021276595871e+00,9.900000000000000000e+01
3.458723404255318989e+00,9.700000000000000000e+01
3.458829787234042552e+00,1.000000000000000000e+02
3.458936170212766115e+00,1.040000000000000000e+02
3.459042553191489233e+00,1.090000000000000000e+02
3.459148936170212796e+00,1.130000000000000000e+02
3.459255319148936358e+00,1.140000000000000000e+02
3.459361702127659477e+00,1.190000000000000000e+02
3.459468085106383040e+00,1.250000000000000000e+02
3.459574468085106602e+00,1.280000000000000000e+02
3.459680851063829721e+00,1.240000000000000000e+02
3.459787234042553283e+00,1.260000000000000000e+02
3.459893617021276402e+00,1.280000000000000000e+02
3.459999999999999964e+00,1.260000000000000000e+02
3.460106382978723527e+00,1.220000000000000000e+02
3.460212765957446646e+00,1.200000000000000000e+02
3.460319148936170208e+00,1.190000000000000000e+02
3.460425531914893771e+00,1.190000000000000000e+02
3.460531914893616889e+00,1.160000000000000000e+02
3.460638297872340452e+00,1.120000000000000000e+02
3.460744680851064015e+00,1.100000000000000000e+02
3.460851063829787133e+00,1.110000000000000000e+02
3.460957446808510696e+00,1.160000000000000000e+02
3.461063829787234258e+00,1.220000000000000000e+02
3.461170212765957377e+00,1.250000000000000000e+02
3.461276595744680940e+00,1.290000000000000000e+02
3.461382978723404058e+00,1.310000000000000000e+02
3.461489361702127621e+00,1.300000000000000000e+02
3.461595744680851183e+00,1.270000000000000000e+02
3.461702127659574302e+00,1.300000000000000000e+02
3.461808510638297864e+00,1.350000000000000000e+02
3.461914893617021427e+00,1.370000000000000000e+02
3.462021276595744546e+00,1.410000000000000000e+02
3.462127659574468108e+00,1.520000000000000000e+02
3.462234042553191671e+00,1.490000000000000000e+02
3.462340425531914789e+00,1.450000000000000000e+02
3.462446808510638352e+00,1.510000000000000000e+02
3.462553191489361915e+00,1.520000000000000000e+02
3.462659574468085033e+00,1.460000000000000000e+02
3.462765957446808596e+00,1.400000000000000000e+02
3.462872340425531714e+00,1.370000000000000000e+02
3.462978723404255277e+00,1.370000000000000000e+02
3.463085106382978839e+00,1.340000000000000000e+02
3.463191489361701958e+00,1.360000000000000000e+02
3.463297872340425521e+00,1.360000000000000000e+02
3.463404255319149083e+00,1.340000000000000000e+02
3.463510638297872202e+00,1.370000000000000000e+02
3.463617021276595764e+00,1.370000000000000000e+02
3.463723404255319327e+00,1.320000000000000000e+02
3.463829787234042445e+00,1.290000000000000000e+02
3.463936170212766008e+00,1.310000000000000000e+02
3.464042553191489571e+00,1.300000000000000000e+02
3.464148936170212689e+00,1.250000000000000000e+02
3.464255319148936252e+00,1.210000000000000000e+02
3.464361702127659370e+00,1.180000000000000000e+02
3.464468085106382933e+00,1.120000000000000000e+02
3.464574468085106496e+00,1.090000000000000000e+02
3.464680851063829614e+00,1.040000000000000000e+02
3.464787234042553177e+00,1.020000000000000000e+02
3.464893617021276739e+00,1.010000000000000000e+02
3.464999999999999858e+00,1.030000000000000000e+02
3.465106382978723421e+00,1.070000000000000000e+02
3.465212765957446983e+00,1.110000000000000000e+02
3.465319148936170102e+00,1.160000000000000000e+02
3.465425531914893664e+00,1.230000000000000000e+02
3.465531914893617227e+00,1.250000000000000000e+02
3.465638297872340345e+00,1.240000000000000000e+02
3.465744680851063908e+00,1.210000000000000000e+02
3.465851063829787027e+00,1.210000000000000000e+02
3.465957446808510589e+00,1.210000000000000000e+02
3.466063829787234152e+00,1.190000000000000000e+02
3.466170212765957270e+00,1.200000000000000000e+02
3.466276595744680833e+00,1.300000000000000000e+02
3.466382978723404396e+00,1.250000000000000000e+02
3.466489361702127514e+00,1.250000000000000000e+02
3.466595744680851077e+00,1.280000000000000000e+02
3.466702127659574639e+00,1.240000000000000000e+02
3.466808510638297758e+00,1.170000000000000000e+02
3.466914893617021320e+00,1.120000000000000000e+02
3.467021276595744883e+00,1.100000000000000000e+02
3.467127659574468002e+00,1.080000000000000000e+02
3.467234042553191564e+00,1.030000000000000000e+02
3.467340425531914683e+00,1.020000000000000000e+02
3.467446808510638245e+00,9.700000000000000000e+01
3.467553191489361808e+00,9.200000000000000000e+01
3.467659574468084926e+00,9.700000000000000000e+01
3.467765957446808489e+00,1.000000000000000000e+02
3.467872340425532052e+00,1.000000000000000000e+02
3.467978723404255170e+00,1.020000000000000000e+02
3.468085106382978733e+00,1.090000000000000000e+02
3.468191489361702295e+00,1.130000000000000000e+02
3.468297872340425414e+00,1.100000000000000000e+02
3.468404255319148977e+00,1.090000000000000000e+02
3.468510638297872539e+00,1.110000000000000000e+02
3.468617021276595658e+00,1.110000000000000000e+02
3.468723404255319220e+00,1.080000000000000000e+02
3.468829787234042339e+00,1.050000000000000000e+02
3.468936170212765902e+00,1.030000000000000000e+02
3.469042553191489464e+00,1.020000000000000000e+02
3.469148936170212583e+00,1.050000000000000000e+02
3.469255319148936145e+00,1.080000000000000000e+02
3.469361702127659708e+00,1.090000000000000000e+02
3.469468085106382826e+00,1.100000000000000000e+02
3.469574468085106389e+00,1.130000000000000000e+02
3.469680851063829952e+00,1.160000000000000000e+02
3.469787234042553070e+00,1.160000000000000000e+02
3.469893617021276633e+00,1.130000000000000000e+02
3.470000000000000195e+00,1.150000000000000000e+02
3.470106382978723314e+00,1.190000000000000000e+02
3.470212765957446877e+00,1.200000000000000000e+02
3.470319148936169995e+00,1.300000000000000000e+02
3.470425531914893558e+00,1.340000000000000000e+02
3.470531914893617120e+00,1.220000000000000000e+02
3.470638297872340239e+00,1.220000000000000000e+02
3.470744680851063801e+00,1.240000000000000000e+02
3.470851063829787364e+00,1.200000000000000000e+02
3.470957446808510483e+00,1.150000000000000000e+02
3.471063829787234045e+00,1.130000000000000000e+02
3.471170212765957608e+00,1.150000000000000000e+02
3.471276595744680726e+00,1.170000000000000000e+02
3.471382978723404289e+00,1.160000000000000000e+02
3.471489361702127852e+00,1.160000000000000000e+02
3.471595744680850970e+00,1.160000000000000000e+02
3.471702127659574533e+00,1.210000000000000000e+02
3.471808510638297651e+00,1.260000000000000000e+02
3.471914893617021214e+00,1.270000000000000000e+02
3.472021276595744776e+00,1.250000000000000000e+02
3.472127659574467895e+00,1.260000000000000000e+02
3.472234042553191458e+00,1.300000000000000000e+02
3.472340425531915020e+00,1.290000000000000000e+02
3.472446808510638139e+00,1.260000000000000000e+02
3.472553191489361701e+00,1.250000000000000000e+02
3.472659574468085264e+00,1.250000000000000000e+02
3.472765957446808383e+00,1.200000000000000000e+02
3.472872340425531945e+00,1.140000000000000000e+02
3.472978723404255508e+00,1.110000000000000000e+02
3.473085106382978626e+00,1.110000000000000000e+02
3.473191489361702189e+00,1.120000000000000000e+02
3.473297872340425752e+00,1.120000000000000000e+02
3.473404255319148870e+00,1.110000000000000000e+02
3.473510638297872433e+00,1.100000000000000000e+02
3.473617021276595551e+00,1.100000000000000000e+02
3.473723404255319114e+00,1.100000000000000000e+02
3.473829787234042676e+00,1.090000000000000000e+02
3.473936170212765795e+00,1.080000000000000000e+02
3.474042553191489358e+00,1.060000000000000000e+02
3.474148936170212920e+00,1.090000000000000000e+02
3.474255319148936039e+00,1.120000000000000000e+02
3.474361702127659601e+00,1.110000000000000000e+02
3.474468085106383164e+00,1.230000000000000000e+02
3.474574468085106282e+00,1.270000000000000000e+02
3.474680851063829845e+00,1.210000000000000000e+02
3.474787234042553408e+00,1.270000000000000000e+02
3.474893617021276526e+00,1.270000000000000000e+02
3.475000000000000089e+00,1.190000000000000000e+02
3.475106382978723207e+00,1.120000000000000000e+02
3.475212765957446770e+00,1.060000000000000000e+02
3.475319148936170333e+00,1.030000000000000000e+02
3.475425531914893451e+00,1.030000000000000000e+02
3.475531914893617014e+00,1.070000000000000000e+02
3.475638297872340576e+00,1.080000000000000000e+02
3.475744680851063695e+00,1.040000000000000000e+02
3.475851063829787257e+00,1.060000000000000000e+02
3.475957446808510820e+00,1.110000000000000000e+02
3.476063829787233939e+00,1.130000000000000000e+02
3.476170212765957501e+00,1.130000000000000000e+02
3.476276595744681064e+00,1.170000000000000000e+02
3.476382978723404182e+00,1.180000000000000000e+02
3.476489361702127745e+00,1.150000000000000000e+02
3.476595744680850864e+00,1.090000000000000000e+02
3.476702127659574426e+00,1.050000000000000000e+02
3.476808510638297989e+00,1.010000000000000000e+02
3.476914893617021107e+00,1.010000000000000000e+02
3.477021276595744670e+00,1.020000000000000000e+02
3.477127659574468233e+00,1.010000000000000000e+02
3.477234042553191351e+00,1.030000000000000000e+02
3.477340425531914914e+00,1.080000000000000000e+02
3.477446808510638476e+00,1.130000000000000000e+02
3.477553191489361595e+00,1.150000000000000000e+02
3.477659574468085157e+00,1.170000000000000000e+02
3.477765957446808720e+00,1.220000000000000000e+02
3.477872340425531839e+00,1.230000000000000000e+02
3.477978723404255401e+00,1.240000000000000000e+02
3.478085106382978520e+00,1.180000000000000000e+02
3.478191489361702082e+00,1.170000000000000000e+02
3.478297872340425645e+00,1.190000000000000000e+02
3.478404255319148763e+00,1.190000000000000000e+02
3.478510638297872326e+00,1.260000000000000000e+02
3.478617021276595889e+00,1.370000000000000000e+02
3.478723404255319007e+00,1.310000000000000000e+02
3.478829787234042570e+00,1.260000000000000000e+02
3.478936170212766132e+00,1.300000000000000000e+02
3.479042553191489251e+00,1.280000000000000000e+02
3.479148936170212814e+00,1.230000000000000000e+02
3.479255319148936376e+00,1.180000000000000000e+02
3.479361702127659495e+00,1.170000000000000000e+02
3.479468085106383057e+00,1.200000000000000000e+02
3.479574468085106176e+00,1.190000000000000000e+02
3.479680851063829738e+00,1.210000000000000000e+02
3.479787234042553301e+00,1.220000000000000000e+02
3.479893617021276420e+00,1.200000000000000000e+02
3.479999999999999982e+00,1.260000000000000000e+02
3.480106382978723545e+00,1.300000000000000000e+02
3.480212765957446663e+00,1.320000000000000000e+02
3.480319148936170226e+00,1.360000000000000000e+02
3.480425531914893789e+00,1.420000000000000000e+02
3.480531914893616907e+00,1.470000000000000000e+02
3.480638297872340470e+00,1.470000000000000000e+02
3.480744680851064032e+00,1.470000000000000000e+02
3.480851063829787151e+00,1.490000000000000000e+02
3.480957446808510714e+00,1.460000000000000000e+02
